term_id,token,term_frequency,document_frequency
15783,səbzeyi,2,2
15784,səbzin,2,2
15785,səbzələr,2,2
15786,səbzəvü,2,2
15787,səbəbdir,2,2
15788,səbəbdəndir,2,2
15789,səbəbkar,2,2
15790,səbəq,2,2
15791,səccadəyi,2,2
15792,səcdəm,2,2
15793,səcdəsi,2,2
15794,səcdəsidir,2,2
15795,sədalı,2,2
15796,sədalər,2,2
15797,sədaqət,2,2
15798,sədasın,2,2
15799,sədparədən,2,2
15800,sədrdir,2,2
15801,sədəfdə,2,2
15802,sədəfə,2,2
15803,sədəfəm,2,2
15804,səfası,2,2
15805,səfasından,2,2
15806,səfayə,2,2
15807,səfhəsi,2,2
15808,səfi,2,2
15809,səfil,2,1
15810,səfərin,2,2
15811,səfəvilərlə,2,1
15812,səhbayə,2,2
15813,səhih,2,2
15814,səhldir,2,2
15815,səhrada,2,2
15816,səhralara,2,2
15817,səhrasını,2,2
15818,səhək,2,1
15819,səkban,2,1
15820,səlat,2,2
15821,səlatı,2,2
15822,səlbi,2,2
15823,səlim,2,1
15824,səltənəti,2,2
15825,sələfi,2,2
15826,səm,2,2
15827,səmanın,2,2
15828,səmasının,2,2
15829,səmayə,2,2
15830,səmək,2,2
15831,səməndərəm,2,2
15832,səmənim,2,2
15833,səmər,2,2
15834,səmərqəndi,2,2
15835,səncə,2,2
15836,səncərə,2,2
15837,səndədir,2,2
15838,səng,2,2
15839,səngdilə,2,2
15840,səngü,2,2
15841,sənindi,2,1
15842,sənintək,2,2
15843,səninçin,2,2
15844,sənmisən,2,2
15845,sənnən,2,2
15846,sənsizin,2,2
15847,sənsənü,2,2
15848,sənubərdən,2,2
15849,sənəkdən,2,2
15850,sənəmü,2,2
15851,sənətdə,2,2
15852,sənətdən,2,2
15853,sənətim,2,2
15854,sənətindən,2,2
15855,sənətinə,2,1
15856,sənətə,2,2
15857,səpilmiş,2,2
15858,sərbüləndi,2,2
15859,sərdarı,2,2
15860,sərdilər,2,2
15861,sərdərə,2,2
15862,sərfərazi,2,2
15863,sərgərdaniyəm,2,2
15864,sərgəştəliyi,2,2
15865,sərgəştəsi,2,2
15866,sərhəlqeyi,2,2
15867,sərimdə,2,2
15868,sərimi,2,2
15869,sərimin,2,2
15870,sərindən,2,2
15871,sərkarda,2,1
15872,sərkəş,2,2
15873,sərnigun,2,2
15874,sərpa,2,2
15875,sərrafsan,2,2
15876,sərt,2,2
15877,sərvinaz,2,2
15878,sərvini,2,2
15879,sərvqədü,2,2
15880,sərvəriyəm,2,2
15881,sərvətə,2,2
15882,sərxoşunam,2,2
15883,sərxоş,2,2
15884,sərəfraz,2,2
15885,səsimi,2,2
15886,səsləndi,2,2
15887,səsləndilər,2,1
15888,səslənir,2,2
15889,səsə,2,2
15890,səttar,2,2
15891,səvadı,2,2
15892,səvar,2,2
15893,səvay,2,1
15894,səxada,2,2
15895,səxavətdən,2,2
15896,səxavəti,2,2
15897,səxavətsiz,2,2
15898,səxi,2,2
15899,səyaq,2,2
15900,səyavuş,2,2
15901,səyi,2,1
15902,səyilə,2,2
15903,səyrədə,2,1
15904,səyyadi,2,1
15905,səyyadısan,2,2
15906,səyə,2,1
15907,səğirü,2,2
15908,sеhri,2,2
15909,sеvdalı,2,2
15910,sеvdanı,2,2
15911,sеvinə,2,1
15912,sеvən,2,2
15913,sеvərsən,2,2
15914,sеyraqubdan,2,2
15915,sеyyid,2,2
15916,sеçib,2,2
15917,sоldu,2,2
15918,tabandan,2,2
15919,tabanı,2,2
15920,tabanın,2,2
15921,tabanə,2,2
15922,tabei,2,1
15923,tabına,2,2
15924,tabе,2,2
15925,tacidar,2,2
15926,taclı,2,2
15927,tacına,2,2
15928,taifə,2,2
15929,tak,2,2
15930,tala,2,1
15931,talan,2,2
15932,talanam,2,2
15933,taleyim,2,2
15934,taleyini,2,2
15935,tamahla,2,2
15936,tamamı,2,1
15937,tamaşalı,2,2
15938,tanrıya,2,2
15939,tanımadı,2,2
15940,tanımaz,2,2
15941,tanımazsan,2,2
15942,tanımıram,2,2
15943,tanıram,2,2
15944,tanıyanlar,2,2
15945,tanıyır,2,2
15946,tanıyırdı,2,2
15947,taparaq,2,2
15948,tapmasın,2,2
15949,tapmayıb,2,2
15950,tapıbsan,2,2
15951,tapılarmı,2,2
15952,tapın,2,2
15953,tapşırmada,2,2
15954,tapşırığın,2,1
15955,taqinə,2,2
15956,taqǝt,2,2
15957,taqətimiz,2,2
15958,tara,2,2
15959,tarac,2,2
15960,tarik,2,2
15961,tarimar,2,2
15962,tarixdə,2,2
15963,tarixin,2,1
15964,tarixçilər,2,1
15965,tarmar,2,2
15966,tarü,2,2
15967,tatarə,2,2
15968,tatos,2,1
15969,tavan,2,2
15970,taxdı,2,2
15971,taxt,2,2
15972,taxtından,2,2
15973,taxıldı,2,1
15974,tazələnir,2,2
15975,tağdan,2,2
15976,taği,2,2
15977,tağında,2,2
15978,taətdə,2,2
15979,taətdən,2,2
15980,taətim,2,2
15981,taətlə,2,2
15982,teldi,2,2
15983,teldə,2,2
15984,teli,2,2
15985,telində,2,2
15986,tellinin,2,2
15987,tey,2,2
15988,teymur,2,2
15989,teyyi,2,2
15990,tib,2,2
15991,tibar,2,2
15992,tiflis,2,2
15993,tik,2,1
15994,tikandır,2,2
15995,tikdim,2,2
15996,tikdirək,2,1
15997,tikilmişdi,2,2
15998,tikmişəm,2,2
15999,tikəm,2,2
16000,tikən,2,2
16001,tikəndən,2,2
16002,tikənlər,2,2
16003,tikənsiz,2,2
16004,tikər,2,2
16005,tiladan,2,2
16006,timar,2,2
16007,tiqad,2,2
16008,tirmişəm,2,2
16009,tiryaki,2,2
16010,titrədər,2,2
16011,titrəyir,2,2
16012,tiğilə,2,2
16013,tiğini,2,2
16014,tişeyi,2,2
16015,toplanıb,2,2
16016,toplasan,2,2
16017,toprağa,2,2
16018,toprağıdır,2,2
16019,topuğun,2,2
16020,torba,2,2
16021,torpaqda,2,2
16022,toru,2,2
16023,torundan,2,2
16024,tovfiq,2,2
16025,tovuzda,2,1
16026,tox,2,2
16027,toxdur,2,1
16028,toxmaq,2,2
16029,toxmağı,2,2
16030,toxunar,2,2
16031,toxunuf,2,1
16032,toxunur,2,2
16033,toyların,2,2
16034,toyuğu,2,2
16035,tozu,2,2
16036,toğlunun,2,2
16037,tubiyi,2,2
16038,tufani,2,2
16039,tufarqanlı,2,2
16040,tulladı,2,2
16041,tulundan,2,2
16042,tumaş,2,2
16043,tupü,2,2
16044,tur,2,2
16045,tura,2,2
16046,turab,2,2
16047,turaba,2,2
16048,turac,2,2
16049,turan,2,2
16050,turda,2,2
16051,turu,2,2
16052,turuncun,2,2
16053,tutacaq,2,2
16054,tutduğu,2,2
16055,tutilər,2,2
16056,tutiyadır,2,2
16057,tutiyayi,2,2
16058,tutmaya,2,2
16059,tutmusan,2,2
16060,tutuban,2,2
16061,tutuf,2,1
16062,tutulandan,2,1
16063,tutuldu,2,2
16064,tutulsun,2,2
16065,tutulur,2,2
16066,tuturlar,2,2
16067,tutursan,2,2
16068,tutuşar,2,1
16069,tuğan,2,2
16070,töhfeyi,2,2
16071,töksə,2,2
16072,tökübsən,2,2
16073,tökülmüş,2,2
16074,tökülsün,2,2
16075,tökülə,2,2
16076,tövbəni,2,2
16077,tövhid,2,2
16078,tövhidin,2,2
16079,tövləsinə,2,2
16080,tövrətə,2,2
16081,tüfəngdən,2,2
16082,tüfəngsiz,2,2
16083,tüfəngə,2,2
16084,tükənsin,2,2
16085,tüllablara,2,2
16086,tüngi,2,2
16087,türkanə,2,2
16088,türkmanı,2,2
16089,türrələr,2,2
16090,türrəsi,2,2
16091,tüstü,2,2
16092,tütünün,2,1
16093,tüğyanından,2,2
16094,tısbağanı,2,1
16095,tǝndǝ,2,2
16096,tǝslim,2,2
16097,tǝvǝkkül,2,2
16098,tǝşnǝ,2,2
16099,təbabət,2,2
16100,təbdə,2,1
16101,təbiba,2,2
16102,təbidir,2,2
16103,təbii,2,2
16104,təbil,2,2
16105,təbimdən,2,2
16106,təbimə,2,2
16107,təbini,2,2
16108,təbiəti,2,2
16109,təbiətin,2,2
16110,təcnisdən,2,2
16111,təcrid,2,2
16112,təcrübə,2,2
16113,təcəllaya,2,2
16114,təcəllidir,2,2
16115,tədbirin,2,2
16116,tədqiq,2,2
16117,tədqiqatçıları,2,1
16118,təfriqə,2,2
16119,təfsir,2,2
16120,təfəkkür,2,2
16121,təhlil,2,2
16122,təhqiqə,2,2
16123,təhrik,2,2
16124,təhrikilə,2,2
16125,təhris,2,2
16126,təhsili,2,2
16127,təhsilə,2,2
16128,təhur,2,2
16129,təklifə,2,2
16130,təkrim,2,2
16131,təksən,2,2
16132,təkyə,2,2
16133,təkəbbürlə,2,2
16134,təkəllümə,2,2
16135,təlaşdı,2,2
16136,təlxməzacəm,2,2
16137,tələbə,2,2
16138,tələsik,2,2
16139,tələsiyirəm,2,1
16140,tələti,2,2
16141,tələtin,2,2
16142,təmamiyyi,2,2
16143,təmaşa,2,2
16144,təmin,2,2
16145,təmkində,2,2
16146,təmkinim,2,2
16147,təmsil,2,2
16148,təməin,2,2
16149,təməli,2,2
16150,təmənnadır,2,2
16151,təmənnadə,2,2
16152,təmənnası,2,2
16153,təmənnasında,2,2
16154,təmənnaya,2,2
16155,tənabdan,2,2
16156,tənavül,2,2
16157,tənbih,2,2
16158,təndirdən,2,2
16159,təndiri,2,2
16160,tənimi,2,2
16161,tənədən,2,2
16162,tənəli,2,1
16163,tənələr,2,1
16164,tənəsinin,2,2
16165,tənəüm,2,1
16166,təpinəndə,2,2
16167,təpədən,2,2
16168,təqdirə,2,2
16169,təqvim,2,2
16170,təqvimə,2,2
16171,təraf,2,1
16172,təraz,2,2
16173,tərbiyəli,2,2
16174,tərcümə,2,2
16175,tərhin,2,2
16176,tərifilə,2,2
16177,tərifindən,2,2
16178,tərifinə,2,2
16179,tərifli,2,2
16180,tərifləmə,2,2
16181,təriflər,2,1
16182,təriflərin,2,2
16183,təriflərkən,2,1
16184,tərifləsə,2,2
16185,tərifləyirsən,2,2
16186,tərifləyə,2,1
16187,tərindən,2,2
16188,təriqətlə,2,2
16189,tərpənməmiş,2,2
16190,tərpətmək,2,2
16191,tərsabeçə,2,2
16192,tərsayi,2,2
16193,tərtibi,2,2
16194,tərxan,2,1
16195,tərəbim,2,2
16196,tərəddüd,2,2
16197,tərəfindəki,2,2
16198,tərəfindən,2,2
16199,tərəhhum,2,2
16200,tərəqqidən,2,2
16201,tərəqqiyi,2,2
16202,təskinlik,2,2
16203,təsnif,2,2
16204,təsvir,2,2
16205,təsxir,2,2
16206,tətiyi,2,1
16207,təvanım,2,2
16208,təvəkkül,2,2
16209,təvəlla,2,2
16210,təxtə,2,2
16211,təyidi,2,2
16212,təyin,2,2
16213,təyyar,2,1
16214,təzəcə,2,2
16215,təşbehi,2,1
16216,təşbеhi,2,2
16217,təşkil,2,2
16218,təşnədir,2,2
16219,təşrif,2,2
16220,təşrifi,2,2
16221,təşviş,2,2
16222,təəccübdür,2,2
16223,təəccübləndi,2,2
16224,təəllüqdən,2,2
16225,təərrüz,2,2
16226,tеllər,2,2
16227,tоplayaraq,2,1
16228,tәk,2,2
16229,tәlә,2,1
16230,ucalar,2,2
16231,ucaldı,2,2
16232,ucun,2,2
16233,ucunda,2,2
16234,uda,2,2
16235,udi,2,2
16236,udum,2,2
16237,ulağa,2,2
16238,ulaşır,2,2
16239,ulduza,2,2
16240,ulduzdan,2,2
16241,uludur,2,2
16242,umsa,2,2
16243,umud,2,2
16244,umudu,2,1
16245,unnarı,2,1
16246,unutmaz,2,2
16247,unutmuşam,2,2
16248,unutsun,2,2
16249,urdu,2,2
16250,urduqca,2,2
16251,urduğumca,2,2
16252,urma,2,2
16253,urmuş,2,2
16254,urusa,2,2
16255,usanır,2,2
16256,ustadam,2,2
16257,ustaddan,2,2
16258,ustadi,2,2
16259,ustadıma,2,1
16260,ustan,2,1
16261,ustası,2,2
16262,utandığınnan,2,2
16263,utanmaz,2,2
16264,utanmazutanmaz,2,1
16265,utanmağı,2,1
16266,utanmırsan,2,1
16267,utanmışam,2,2
16268,utanıb,2,2
16269,utanır,2,2
16270,utanıram,2,2
16271,uy,2,2
16272,uyar,2,1
16273,uydular,2,2
16274,uydum,2,2
16275,uymadı,2,2
16276,uyqudan,2,2
16277,uyxu,2,2
16278,uyxudan,2,1
16279,uzandı,2,2
16280,uzansa,2,2
16281,uzanıb,2,2
16282,uzaqda,2,2
16283,uzə,2,2
16284,uça,2,2
16285,uçmaqda,2,2
16286,uçmağa,2,2
16287,uçuq,2,2
16288,uçuram,2,2
16289,uğradım,2,2
16290,uşaqlarçün,2,2
16291,uşaqlarını,2,2
16292,uşatdım,2,1
16293,vacibdi,2,2
16294,vacibüt,2,2
16295,vadar,2,2
16296,vadid,2,2
16297,vadidə,2,2
16298,vahimə,2,2
16299,vaizi,2,2
16300,vala,2,2
16301,valayə,2,2
16302,valaşan,2,2
16303,valehi,2,2
16304,vali,2,2
16305,valinin,2,1
16306,valisi,2,1
16307,valеh,2,2
16308,varam,2,2
16309,varanda,2,2
16310,varağa,2,2
16311,varimi,2,2
16312,varlığa,2,2
16313,varlığım,2,2
16314,varlığımla,2,2
16315,varlığımı,2,2
16316,varma,2,2
16317,varmış,2,2
16318,varı,2,2
16319,varına,2,2
16320,varından,2,2
16321,varınsa,2,2
16322,vasitə,2,2
16323,vaxtdan,2,1
16324,vaxtsız,2,2
16325,vaxtın,2,2
16326,vaxtından,2,2
16327,vayınan,2,2
16328,verdiyim,2,2
16329,vergil,2,2
16330,veribsə,2,1
16331,verif,2,1
16332,verildi,2,2
16333,verirdi,2,2
16334,verirlər,2,2
16335,vermişsən,2,1
16336,vermǝ,2,2
16337,vermədən,2,2
16338,verməmək,2,2
16339,vermənəm,2,2
16340,vermərəm,2,2
16341,verməsi,2,2
16342,verməyə,2,2
16343,versələr,2,2
16344,versəniz,2,2
16345,verəm,2,2
16346,verəndən,2,1
16347,verəni,2,2
16348,verənim,2,2
16349,verənlər,2,2
16350,verərdim,2,2
16351,verərik,2,2
16352,verərkən,2,2
16353,verərmi,2,2
16354,verərsə,2,2
16355,verərək,2,2
16356,verərəm,2,2
16357,vicdanım,2,1
16358,vida,2,2
16359,vilanın,2,2
16360,vilayǝtdir,2,2
16361,vilayəti,2,2
16362,vilayətin,2,2
16363,viranı,2,2
16364,viranǝ,2,2
16365,viranədir,2,2
16366,viranədə,2,2
16367,viranədən,2,1
16368,viranələr,2,2
16369,viranəsin,2,2
16370,virdi,2,2
16371,virdim,2,2
16372,visalındır,2,2
16373,visalə,2,2
16374,vuranlar,2,2
16375,vurardı,2,2
16376,vurarkən,2,2
16377,vurarsa,2,2
16378,vurdular,2,2
16379,vurdun,2,2
16380,vurmasın,2,2
16381,vurmağa,2,2
16382,vurubdu,2,2
16383,vururam,2,2
16384,vururlar,2,2
16385,vuruşdular,2,2
16386,vurğulamaq,2,1
16387,vusalə,2,2
16388,vühuş,2,2
16389,vüqar,2,2
16390,vüsalinə,2,2
16391,vüsalı,2,2
16392,vüsalıdır,2,2
16393,vüsalını,2,2
16394,vüslətin,2,2
16395,vǝfalı,2,2
16396,vǝfasız,2,2
16397,vǝqti,2,2
16398,vǝslinǝ,2,2
16399,vəbalə,2,2
16400,vəcd,2,2
16401,vəchini,2,2
16402,vəd,2,2
16403,vəfadan,2,2
16404,vəfadır,2,2
16405,vəhdətdir,2,2
16406,vəhid,2,2
16407,vəhmi,2,2
16408,vəhmin,2,2
16409,vəhmindən,2,2
16410,vəhşi,2,2
16411,vəkil,2,2
16412,vəllahü,2,2
16413,vəqtində,2,2
16414,vəqtə,2,2
16415,vəqtədək,2,2
16416,vərd,2,1
16417,vərəmlər,2,2
16418,vərəqi,2,2
16419,vəsldə,2,2
16420,vəslidir,2,2
16421,vəslü,2,2
16422,vətəndə,2,2
16423,vətənim,2,2
16424,vətənimdir,2,1
16425,vətənin,2,2
16426,vəzifəndən,2,2
16427,vəziyyətini,2,2
16428,vəznəli,2,2
16429,vеribsən,2,2
16430,vеrməsinlər,2,1
16431,vеrəcək,2,2
16432,vеy,2,1
16433,xadim,2,2
16434,xahişim,2,2
16435,xahişini,2,2
16436,xakdən,2,1
16437,xakə,2,2
16438,xalindən,2,2
16439,xallı,2,2
16440,xalqın,2,2
16441,xamuş,2,2
16442,xancaru,2,2
16443,xandəmirov,2,2
16444,xaniman,2,2
16445,xanimandan,2,2
16446,xanimanları,2,2
16447,xanü,2,2
16448,xanımdır,2,1
16449,xanımgilə,2,1
16450,xanəndə,2,2
16451,xanəsi,2,2
16452,xaqanidən,2,2
16453,xaqaniya,2,2
16454,xaqanım,2,2
16455,xasiyyətdə,2,2
16456,xasiyyətin,2,2
16457,xasına,2,2
16458,xatir,2,2
16459,xatirdən,2,2
16460,xatirimə,2,2
16461,xatırladar,2,2
16462,xatǝmi,2,2
16463,xavəri,2,2
16464,xeyiri,2,1
16465,xeyrimə,2,2
16466,xiclət,2,2
16467,xidmətçi,2,2
16468,xidmətə,2,2
16469,xirmən,2,1
16470,xiyzan,2,2
16471,xizri,2,2
16472,xişmnak,2,2
16473,xiştlər,2,2
16474,xiştü,2,2
16475,xoddananda,2,2
16476,xonça,2,1
16477,xorasana,2,2
16478,xorasanü,2,2
16479,xoruzi,2,1
16480,xosrovun,2,2
16481,xotkar,2,2
16482,xovf,2,2
16483,xovfindən,2,2
16484,xovfü,2,2
16485,xoyda,2,1
16486,xoşbu,2,2
16487,xoşhal,2,2
16488,xoşlayırdı,2,2
16489,xoşluq,2,2
16490,xoşnüma,2,2
16491,xoşxu,2,2
16492,xristianlığın,2,1
16493,xtilat,2,2
16494,xtiyar,2,2
16495,xubana,2,2
16496,xubi,2,2
16497,xublardan,2,2
16498,xubluqda,2,2
16499,xubrulardan,2,1
16500,xubü,2,2
16501,xudadır,2,2
16502,xudavəndi,2,2
16503,xudur,2,2
16504,xumarın,2,2
16505,xumları,2,2
16506,xummar,2,2
16507,xunabeyi,2,2
16508,xunabi,2,2
16509,xunbarım,2,2
16510,xunriz,2,2
16511,xunrizin,2,1
16512,xunxara,2,2
16513,xuramana,2,2
16514,xuramandı,2,2
16515,xörəyini,2,2
16516,xüldü,2,2
16517,xülq,2,2
16518,xülqü,2,2
16519,xürdü,2,2
16520,xüruş,2,2
16521,xüruşə,2,2
16522,xüsusi,2,2
16523,xütbə,2,2
16524,xüşk,2,2
16525,xüşkün,2,2
16526,xıdıroğlu,2,1
16527,xırdaca,2,2
16528,xırmanda,2,2
16529,xırmanım,2,2
16530,xızrı,2,2
16531,xızrǝ,2,2
16532,xǝbǝr,2,1
16533,xǝndan,2,2
16534,xǝstǝdil,2,2
16535,xǝtaiyǝ,2,2
16536,xǝtavü,2,2
16537,xǝyali,2,2
16538,xǝyalın,2,2
16539,xəbis,2,2
16540,xəlilullah,2,2
16541,xəlvətdədi,2,2
16542,xəlvəti,2,2
16543,xəlvətidir,2,2
16544,xəlvətsərayi,2,2
16545,xələtin,2,2
16546,xələtlərin,2,2
16547,xəmidə,2,2
16548,xəmri,2,2
16549,xəmuş,2,2
16550,xəncərini,2,2
16551,xəncərlə,2,2
16552,xəndani,2,2
16553,xəndanı,2,2
16554,xəndanım,2,2
16555,xəndanına,2,2
16556,xənnasdı,2,2
16557,xərabə,2,2
16558,xərac,2,2
16559,xərcindən,2,2
16560,xərcə,2,2
16561,xəridar,2,2
16562,xərməni,2,2
16563,xəsarət,2,2
16564,xəsmdən,2,2
16565,xəsmi,2,2
16566,xəstədil,2,2
16567,xəstədən,2,2
16568,xəstəlikdən,2,1
16569,xəstələr,2,2
16570,xəstəni,2,2
16571,xəstəsi,2,2
16572,xətadən,2,2
16573,xətaim,2,2
16574,xətasız,2,2
16575,xətib,2,2
16576,xətindən,2,1
16577,xətlə,2,2
16578,xətlər,2,2
16579,xəttə,2,1
16580,xətərə,2,2
16581,xəyallar,2,1
16582,xəyalü,2,2
16583,xəyalımdan,2,2
16584,xəyalına,2,2
16585,xəyalını,2,2
16586,xəyyatı,2,2
16587,xəzanə,2,2
16588,xəznə,2,2
16589,xəşbulaq,2,1
16590,xəşbulaqda,2,2
16591,xеybər,2,2
16592,xеybəri,2,2
16593,xеyirriknən,2,1
16594,yadilə,2,2
16595,yadlara,2,2
16596,yadınan,2,1
16597,yadınnan,2,1
16598,yadə,2,2
16599,yainki,2,2
16600,yalanın,2,2
16601,yalavıyır,2,2
16602,yalvara,2,1
16603,yalvarıb,2,2
16604,yalvarıban,2,2
16605,yamandı,2,2
16606,yamanı,2,2
16607,yamanə,2,1
16608,yananım,2,1
16609,yanaqlı,2,2
16610,yanarmı,2,2
16611,yanasan,2,2
16612,yanağa,2,2
16613,yanağında,2,2
16614,yanağının,2,2
16615,yanağınıın,2,2
16616,yandıra,2,2
16617,yandıranda,2,2
16618,yandıraraq,2,2
16619,yandırmadı,2,2
16620,yandırmış,2,2
16621,yandırram,2,2
16622,yandırsın,2,2
16623,yandırıcı,2,2
16624,yandırıram,2,2
16625,yanlarına,2,2
16626,yanmaq,2,2
16627,yanmaqdan,2,2
16628,yanmasa,2,2
16629,yanmağa,2,2
16630,yanmı,2,1
16631,yansan,2,2
16632,yansın,2,2
16633,yanın,2,2
16634,yanınca,2,2
16635,yanındadır,2,2
16636,yanşağı,2,1
16637,yanədir,2,1
16638,yapdı,2,2
16639,yaponyadan,2,2
16640,yapıb,2,2
16641,yapışıb,2,2
16642,yaquta,2,2
16643,yarala,2,2
16644,yaralu,2,1
16645,yaranan,2,2
16646,yarandım,2,2
16647,yaranması,2,1
16648,yaranıbsan,2,2
16649,yarası,2,2
16650,yarat,2,2
16651,yaratmana,2,1
16652,yaratmayıb,2,2
16653,yaraya,2,2
16654,yaraşırmı,2,1
16655,yardır,2,2
16656,yarpaqdan,2,2
16657,yarpızlı,2,1
16658,yarsı,2,1
16659,yarıdan,2,2
16660,yarımı,2,2
16661,yarına,2,2
16662,yarısı,2,2
16663,yarǝlǝr,2,1
16664,yarəsinə,2,2
16665,yasaq,2,2
16666,yasinə,2,1
16667,yaslı,2,2
16668,yastılaya,2,1
16669,yastığa,2,2
16670,yasəmənlər,2,2
16671,yata,2,2
16672,yatacaq,2,2
16673,yataq,2,2
16674,yataqda,2,2
16675,yatarsan,2,2
16676,yatmamış,2,2
16677,yatmayıb,2,2
16678,yatmaz,2,2
16679,yatmışam,2,2
16680,yatsa,2,2
16681,yatıbdı,2,2
16682,yatım,2,2
16683,yatırlar,2,2
16684,yatırsan,2,2
16685,yavaşyavaş,2,2
16686,yavərü,2,2
16687,yaxalar,2,2
16688,yaxamı,2,2
16689,yaxanı,2,2
16690,yaxasına,2,2
16691,yaxdım,2,2
16692,yaxdın,2,2
16693,yaxmaq,2,2
16694,yaxtana,2,2
16695,yaxılmaz,2,1
16696,yaxındakı,2,1
16697,yaxındır,2,1
16698,yaxınlaşırsan,2,2
16699,yaxırsan,2,2
16700,yaxşıların,2,2
16701,yaxşılığı,2,2
16702,yaxşısa,2,2
16703,yaydı,2,2
16704,yaylaqlara,2,2
16705,yaylağında,2,2
16706,yaylağının,2,2
16707,yayılan,2,2
16708,yayılmışdı,2,2
16709,yayılıb,2,2
16710,yayına,2,2
16711,yayınıb,2,2
16712,yazam,2,2
16713,yazandan,2,2
16714,yazarkən,2,2
16715,yazdınmı,2,2
16716,yazdırdı,2,2
16717,yazdırıb,2,2
16718,yazdığını,2,2
16719,yazmaqda,2,1
16720,yazmaram,2,2
16721,yazmışdı,2,2
16722,yazsam,2,2
16723,yazü,2,2
16724,yazılanların,2,1
16725,yazılar,2,2
16726,yazıldı,2,2
16727,yazılsa,2,2
16728,yazır,2,1
16729,yazısı,2,2
16730,yazıya,2,2
16731,yazə,2,2
16732,yağan,2,2
16733,yağdırar,2,2
16734,yağdırır,2,2
16735,yağıb,2,2
16736,yağıdı,2,2
16737,yağışı,2,1
16738,yaşamaq,2,2
16739,yaşamağa,2,2
16740,yaşayaydı,2,2
16741,yaşda,2,2
16742,yaşdan,2,2
16743,yaşi,2,2
16744,yaşmağı,2,2
16745,yaşıllı,2,2
16746,yaşımda,2,2
16747,yaşımdan,2,2
16748,yaşından,2,2
16749,yaşırma,2,2
16750,yaхdı,2,2
16751,yaхşı,2,2
16752,yeddicə,2,1
16753,yeddinci,2,2
16754,yekta,2,2
16755,yektay,2,2
16756,yekşənbə,2,2
16757,yeldə,2,2
16758,yemən,2,2
16759,yengi,2,2
16760,yenməz,2,2
16761,yenә,2,1
16762,yerdədi,2,2
16763,yerdəydi,2,2
16764,yerimdən,2,2
16765,yerlə,2,2
16766,yerlər,2,2
16767,yesəm,2,2
16768,yesən,2,1
16769,yetibdir,2,2
16770,yetibən,2,2
16771,yetiməm,2,1
16772,yetirmiş,2,2
16773,yetirmə,2,2
16774,yetirərik,2,1
16775,yetişir,2,2
16776,yetişmədim,2,2
16777,yetişən,2,2
16778,yetişəsən,2,2
16779,yetmişdə,2,1
16780,yetməsin,2,2
16781,yetməsə,2,2
16782,yetəcək,2,2
16783,yetəm,2,2
16784,yeydürür,2,2
16785,yeyibən,2,2
16786,yeyirdi,2,2
16787,yeyirik,2,1
16788,yeyrək,2,2
16789,yeyər,2,2
16790,yeyərsən,2,2
16791,yezidi,2,2
16792,yezidǝ,2,2
16793,yidliyin,2,2
16794,yidlərin,2,2
16795,yiyəsinə,2,2
16796,ynən,2,1
16797,yoldaşlarından,2,2
16798,yoldaşlarının,2,1
16799,yoldaşın,2,1
16800,yoldu,2,2
16801,yollarına,2,2
16802,yollarını,2,2
16803,yolmaqdan,2,2
16804,yolmasın,2,2
16805,yoludur,2,2
16806,yolumuz,2,2
16807,yolundu,2,1
16808,yolunun,2,2
16809,yoruldu,2,2
16810,yorulmuşam,2,1
16811,yorğa,2,2
16812,yorğana,2,2
16813,yoxa,2,2
16814,yoxdumu,2,1
16815,yoxlamaq,2,1
16816,yoxlar,2,2
16817,yoxmudur,2,2
16818,yoxmuş,2,2
16819,yoxsula,2,2
16820,yoxsulam,2,2
16821,yoxsulların,2,2
16822,yoxumsa,2,2
16823,yoxun,2,2
16824,yoğun,2,2
16825,yoхdur,2,2
16826,yumdu,2,2
16827,yumulmaz,2,2
16828,yumurtası,2,2
16829,yunanda,2,2
16830,yurd,2,1
16831,yurdum,2,2
16832,yusifim,2,2
16833,yusifini,2,2
16834,yusuf,2,2
16835,yuvasına,2,2
16836,yuxa,2,2
16837,yuxanda,2,2
16838,yuxu,2,2
16839,yuxum,2,2
16840,yuxumu,2,2
16841,yuxusu,2,2
16842,yuxuya,2,2
16843,yuyarlar,2,2
16844,yzəd,2,2
16845,yövmül,2,2
16846,yügürüb,2,2
16847,yüksəkdir,2,2
16848,yüksəlib,2,2
16849,yüksəlim,2,2
16850,yüksəlir,2,2
16851,yükündən,2,2
16852,yüküş,2,2
16853,yüngüldür,2,2
16854,yürür,2,1
16855,yürüt,2,2
16856,yürüyüb,2,2
16857,yürǝgim,2,2
16858,yürək,2,2
16859,yüyürdü,2,2
16860,yüyürdülər,2,2
16861,yüzi,2,2
16862,yüzlərcə,2,2
16863,yüzlərlə,2,1
16864,yüzüni,2,2
16865,yüzünǝ,2,2
16866,yıldızım,2,2
16867,yırtaraq,2,2
16868,yırtıldı,2,2
16869,yırtıq,2,2
16870,yıxdın,2,2
16871,yıxılsam,2,2
16872,yığar,2,2
16873,yığdığı,2,1
16874,yığmış,2,2
16875,yığnağı,2,2
16876,yığılanların,2,1
16877,yığılar,2,2
16878,yığılsa,2,2
16879,yığılın,2,2
16880,yığışdı,2,2
16881,yığışdılar,2,2
16882,yığışdırandan,2,2
16883,yığışdırdılar,2,2
16884,yığışıb,2,2
16885,yǝqubi,2,2
